"RegionName","Year","Month","Ratio"
94019,2013,7,20.66
95130,2013,7,25.26
94572,2013,7,12.49
94505,2013,7,17.6
94925,2013,7,21.78
95119,2013,7,19.88
94027,2013,7,27.86
94930,2013,7,19.8
95033,2013,7,25.25
94028,2013,7,27.78
94939,2013,7,22.82
95139,2013,7,19.11
94105,2013,7,20.12
94005,2013,7,20.06
94710,2013,7,22.2
95046,2013,7,24.37
94111,2013,7,20.28
94525,2013,7,14.28
94038,2013,7,20.61
94937,2013,7,23.79
94158,2013,7,18.66
94970,2013,7,24.03
94020,2013,7,15.32
94565,2013,8,11.34
94112,2013,8,19.61
94544,2013,8,15.62
94110,2013,8,22.18
94587,2013,8,19.21
95035,2013,8,21.39
94538,2013,8,20.8
94501,2013,8,24.81
94536,2013,8,22.77
94513,2013,8,15.87
95111,2013,8,16.07
95127,2013,8,16.87
94806,2013,8,11.64
95123,2013,8,19.62
94509,2013,8,11.49
94122,2013,8,22.75
94080,2013,8,19.17
95122,2013,8,15.14
94109,2013,8,19.16
94015,2013,8,19.91
94541,2013,8,16.12
95020,2013,8,17.88
94087,2013,8,29.33
95051,2013,8,22.84
95125,2013,8,25.35
94539,2013,8,28.17
95112,2013,8,17.8
95014,2013,8,30.89
95116,2013,8,15.71
95148,2013,8,20.94
94601,2013,8,13.16
94014,2013,8,18.66
94550,2013,8,21.02
94553,2013,8,16.26
95136,2013,8,19.62
94901,2013,8,19.58
95037,2013,8,21.09
94086,2013,8,24.97
94025,2013,8,26.99
94560,2013,8,19.19
95008,2013,8,24.1
94577,2013,8,17.35
94303,2013,8,30.02
94116,2013,8,22.33
94121,2013,8,24.32
94546,2013,8,20.34
95124,2013,8,23.72
94551,2013,8,18.09
95129,2013,8,28.83
94118,2013,8,27.13
94605,2013,8,15.87
94066,2013,8,20.31
94403,2013,8,22.99
94010,2013,8,27.7
94520,2013,8,13.48
95132,2013,8,21.93
94117,2013,8,23.12
94583,2013,8,21.02
94124,2013,8,16.43
94568,2013,8,20.55
94555,2013,8,23.55
94804,2013,8,11.87
94606,2013,8,16.88
94134,2013,8,18.65
94561,2013,8,13.01
94566,2013,8,26.24
94044,2013,8,20.04
94578,2013,8,16.69
94523,2013,8,20.2
95120,2013,8,26.96
94401,2013,8,18.81
95128,2013,8,22.04
95121,2013,8,17.75
94132,2013,8,21.94
94115,2013,8,22.44
94521,2013,8,17.2
94404,2013,8,22.76
95070,2013,8,30.84
94621,2013,8,9.96
94061,2013,8,22.79
94582,2013,8,21.2
94526,2013,8,21.9
94531,2013,8,13.43
94040,2013,8,29.9
94114,2013,8,25.25
95117,2013,8,23.01
94801,2013,8,9.42
95050,2013,8,21.89
94611,2013,8,26.9
94063,2013,8,18.48
94603,2013,8,10.07
94545,2013,8,16.36
94598,2013,8,21.55
94580,2013,8,16.98
94941,2013,8,22.08
95131,2013,8,20.85
94002,2013,8,24.78
94133,2013,8,22.04
94306,2013,8,31.4
94608,2013,8,17.41
94062,2013,8,26.14
95133,2013,8,17.86
94610,2013,8,27.03
94530,2013,8,22.9
94602,2013,8,23.19
94402,2013,8,25.94
94549,2013,8,23.05
94903,2013,8,19.5
94043,2013,8,23.07
94131,2013,8,24.23
94070,2013,8,25.3
94518,2013,8,17.48
94102,2013,8,15.71
94947,2013,8,17.21
95054,2013,8,21.47
94607,2013,8,15.13
94619,2013,8,20.14
94107,2013,8,18.56
94103,2013,8,17.81
94123,2013,8,27.35
94085,2013,8,20.75
95032,2013,8,28.98
94579,2013,8,18.18
95135,2013,8,25.17
94547,2013,8,14.87
95118,2013,8,22.03
94609,2013,8,23.71
94030,2013,8,26.26
94024,2013,8,30.98
94704,2013,8,25.87
94519,2013,8,15.71
94564,2013,8,14.53
94596,2013,8,22.44
94803,2013,8,15.17
94588,2013,8,23.16
94506,2013,8,21.85
94022,2013,8,30.93
95138,2013,8,22.93
94089,2013,8,20.85
95126,2013,8,20.32
95110,2013,8,17.07
94703,2013,8,25.1
94127,2013,8,26.08
94502,2013,8,23.37
94595,2013,8,18.82
94706,2013,8,24.58
94301,2013,8,31.3
94805,2013,8,15.26
94702,2013,8,23.32
94960,2013,8,22.8
94563,2013,8,23.02
94945,2013,8,17.37
94707,2013,8,27.63
94552,2013,8,23.07
94618,2013,8,27.57
95134,2013,8,19.28
94705,2013,8,27.7
94920,2013,8,23.89
94108,2013,8,19.13
94965,2013,8,21.2
94904,2013,8,23.53
94556,2013,8,22.78
94612,2013,8,16.85
94708,2013,8,27.73
94041,2013,8,28.88
94507,2013,8,22.83
94597,2013,8,20.89
94709,2013,8,26.81
94949,2013,8,17.85
94542,2013,8,20.4
94065,2013,8,23.76
94305,2013,8,30.74
95030,2013,8,30.85
94517,2013,8,20.2
94019,2013,8,21.19
95130,2013,8,25.39
94572,2013,8,12.8
94505,2013,8,17.66
94925,2013,8,21.97
95119,2013,8,20.12
94027,2013,8,27.59
94930,2013,8,20.08
95033,2013,8,26.38
94028,2013,8,27.58
94939,2013,8,23.22
95139,2013,8,19.55
94105,2013,8,20.13
94005,2013,8,20.34
94710,2013,8,22.31
95046,2013,8,24.66
94111,2013,8,20.16
94525,2013,8,14.16
94038,2013,8,20.92
94937,2013,8,24
94158,2013,8,18.75
94970,2013,8,24.39
94020,2013,8,15.29
94565,2013,9,11.6
94112,2013,9,19.56
94544,2013,9,15.66
94110,2013,9,22.32
94587,2013,9,19.23
95035,2013,9,21.44
94538,2013,9,20.98
94501,2013,9,24.41
94536,2013,9,22.85
94513,2013,9,16.21
95111,2013,9,16.35
95127,2013,9,17.33
94806,2013,9,11.94
95123,2013,9,19.91
94509,2013,9,11.78
94122,2013,9,23.35
94080,2013,9,19.4
95122,2013,9,15.49
94109,2013,9,19.31
94015,2013,9,20.37
94541,2013,9,16.1
95020,2013,9,17.79
94087,2013,9,29.55
95051,2013,9,22.93
95125,2013,9,25.23
94539,2013,9,27.65
95112,2013,9,18.1
95014,2013,9,31.1
95116,2013,9,16.12
95148,2013,9,21.09
94601,2013,9,13.49
94014,2013,9,19.01
94550,2013,9,20.73
94553,2013,9,16.47
95136,2013,9,19.8
94901,2013,9,19.93
95037,2013,9,20.97
94086,2013,9,24.99
94025,2013,9,27.14
94560,2013,9,19.2
95008,2013,9,24.09
94577,2013,9,17.2
94303,2013,9,30.39
94116,2013,9,22.65
94121,2013,9,24.49
94546,2013,9,19.93
95124,2013,9,23.72
94551,2013,9,18.1
95129,2013,9,28.79
94118,2013,9,26.89
94605,2013,9,15.93
94066,2013,9,20.48
94403,2013,9,23.12
94010,2013,9,27.8
94520,2013,9,13.9
95132,2013,9,22.05
94117,2013,9,23.27
94583,2013,9,21.27
94124,2013,9,16.71
94568,2013,9,20.29
94555,2013,9,23.72
94804,2013,9,12.1
94606,2013,9,17.04
94134,2013,9,18.97
94561,2013,9,13.28
94566,2013,9,26.11
94044,2013,9,20.3
94578,2013,9,16.49
94523,2013,9,20.2
95120,2013,9,27.37
94401,2013,9,18.99
95128,2013,9,22.14
95121,2013,9,18.04
94132,2013,9,21.68
94115,2013,9,22.46
94521,2013,9,17.48
94404,2013,9,22.92
95070,2013,9,31.11
94621,2013,9,10.34
94061,2013,9,23.04
94582,2013,9,21.45
94526,2013,9,22.14
94531,2013,9,13.73
94040,2013,9,30.24
94114,2013,9,24.75
95117,2013,9,22.94
94801,2013,9,9.72
95050,2013,9,22.13
94611,2013,9,26.8
94063,2013,9,18.74
94603,2013,9,10.22
94545,2013,9,16.32
94598,2013,9,21.88
94580,2013,9,16.72
94941,2013,9,22.76
95131,2013,9,20.87
94002,2013,9,25.11
94133,2013,9,22
94306,2013,9,31.71
94608,2013,9,17.65
94062,2013,9,26.43
95133,2013,9,18.19
94610,2013,9,26.62
94530,2013,9,23.43
94602,2013,9,23.22
94402,2013,9,26.29
94549,2013,9,23.33
94903,2013,9,19.76
94043,2013,9,22.98
94131,2013,9,23.93
94070,2013,9,25.8
94518,2013,9,17.79
94102,2013,9,16
94947,2013,9,17.57
95054,2013,9,21.38
94607,2013,9,15.07
94619,2013,9,20.16
94107,2013,9,18.79
94103,2013,9,18.05
94123,2013,9,26.81
94085,2013,9,20.95
95032,2013,9,29.44
94579,2013,9,17.85
95135,2013,9,24.95
94547,2013,9,15.12
95118,2013,9,21.8
94609,2013,9,23.27
94030,2013,9,26.45
94024,2013,9,31.29
94704,2013,9,25.52
94519,2013,9,15.93
94564,2013,9,14.73
94596,2013,9,22.69
94803,2013,9,15.39
94588,2013,9,23.14
94506,2013,9,22.09
94022,2013,9,31.26
95138,2013,9,22.74
94089,2013,9,21.05
95126,2013,9,20.36
95110,2013,9,17.34
94703,2013,9,24.74
94127,2013,9,25.83
94502,2013,9,23.22
94595,2013,9,18.9
94706,2013,9,23.94
94301,2013,9,31.59
94805,2013,9,15.51
94702,2013,9,22.98
94960,2013,9,22.99
94563,2013,9,23.29
94945,2013,9,17.77
94707,2013,9,26.97
94552,2013,9,22.8
94618,2013,9,27.37
95134,2013,9,19.35
94705,2013,9,27.3
94920,2013,9,24.31
94108,2013,9,19.17
94965,2013,9,21.66
94904,2013,9,23.92
94556,2013,9,23.02
94612,2013,9,16.72
94708,2013,9,26.9
94041,2013,9,29.02
94507,2013,9,23.12
94597,2013,9,21.05
94709,2013,9,25.59
94949,2013,9,17.87
94542,2013,9,20.24
94065,2013,9,23.81
94305,2013,9,31.14
95030,2013,9,31.16
94517,2013,9,20.37
94019,2013,9,21.47
95130,2013,9,25.47
94572,2013,9,13.13
94505,2013,9,17.89
94925,2013,9,22.34
95119,2013,9,20.39
94027,2013,9,27.77
94930,2013,9,20.22
95033,2013,9,27.85
94028,2013,9,27.68
94939,2013,9,23.74
95139,2013,9,20
94105,2013,9,20.27
94005,2013,9,20.58
94710,2013,9,21.88
95046,2013,9,25.35
94111,2013,9,20.79
94525,2013,9,14.59
94038,2013,9,21.28
94937,2013,9,24.25
94158,2013,9,18.9
94970,2013,9,25.11
94020,2013,9,15.55
94565,2013,10,11.83
94112,2013,10,19.71
94544,2013,10,15.63
94110,2013,10,22.3
94587,2013,10,19.2
95035,2013,10,21.61
94538,2013,10,21.08
94501,2013,10,23.88
94536,2013,10,22.95
94513,2013,10,16.41
95111,2013,10,16.68
95127,2013,10,17.59
94806,2013,10,12.09
95123,2013,10,20.52
94509,2013,10,12.02
94122,2013,10,23.71
94080,2013,10,19.73
95122,2013,10,15.82
94109,2013,10,19.29
94015,2013,10,20.74
94541,2013,10,16.01
95020,2013,10,18.87
94087,2013,10,29.78
95051,2013,10,23.01
95125,2013,10,25.23
94539,2013,10,27.31
95112,2013,10,18.15
95014,2013,10,31.67
95116,2013,10,16.41
95148,2013,10,21.46
94601,2013,10,13.64
94014,2013,10,19.7
94550,2013,10,20.38
94553,2013,10,16.63
95136,2013,10,20.22
94901,2013,10,20.2
95037,2013,10,21.67
94086,2013,10,25.05
94025,2013,10,27.64
94560,2013,10,19.07
95008,2013,10,24.04
94577,2013,10,17.16
94303,2013,10,31.02
94116,2013,10,23.09
94121,2013,10,24.86
94546,2013,10,19.73
95124,2013,10,23.92
94551,2013,10,18.15
95129,2013,10,29.31
94118,2013,10,26.82
94605,2013,10,15.92
94066,2013,10,20.5
94403,2013,10,23.34
94010,2013,10,28.29
94520,2013,10,14.13
95132,2013,10,22.32
94117,2013,10,23.26
94583,2013,10,21.29
94124,2013,10,16.68
94568,2013,10,20.18
94555,2013,10,23.8
94804,2013,10,12.25
94606,2013,10,16.79
94134,2013,10,18.86
94561,2013,10,13.5
94566,2013,10,26.01
94044,2013,10,20.41
94578,2013,10,16.45
94523,2013,10,20.22
95120,2013,10,28.12
94401,2013,10,18.97
95128,2013,10,22.2
95121,2013,10,18.32
94132,2013,10,21.63
94115,2013,10,22.41
94521,2013,10,17.65
94404,2013,10,23.18
95070,2013,10,31.73
94621,2013,10,10.43
94061,2013,10,23.11
94582,2013,10,21.55
94526,2013,10,22.31
94531,2013,10,13.92
94040,2013,10,30.77
94114,2013,10,24.91
95117,2013,10,22.84
94801,2013,10,9.87
95050,2013,10,22.06
94611,2013,10,26.47
94063,2013,10,18.65
94603,2013,10,10.32
94545,2013,10,16.4
94598,2013,10,22.09
94580,2013,10,16.59
94941,2013,10,22.62
95131,2013,10,20.95
94002,2013,10,25.67
94133,2013,10,21.76
94306,2013,10,32.28
94608,2013,10,17.74
94062,2013,10,27.18
95133,2013,10,18.42
94610,2013,10,26.2
94530,2013,10,23.51
94602,2013,10,22.88
94402,2013,10,26.55
94549,2013,10,23.35
94903,2013,10,19.93
94043,2013,10,23.14
94131,2013,10,24.52
94070,2013,10,26.21
94518,2013,10,18.01
94102,2013,10,16.3
94947,2013,10,17.93
95054,2013,10,21.64
94607,2013,10,14.88
94619,2013,10,19.79
94107,2013,10,18.96
94103,2013,10,18.06
94123,2013,10,27.29
94085,2013,10,21.07
95032,2013,10,29.7
94579,2013,10,17.63
95135,2013,10,25.08
94547,2013,10,15.26
95118,2013,10,21.97
94609,2013,10,22.85
94030,2013,10,26.71
94024,2013,10,31.92
94704,2013,10,25.09
94519,2013,10,16.07
94564,2013,10,14.76
94596,2013,10,22.63
94803,2013,10,15.46
94588,2013,10,23.18
94506,2013,10,22.25
94022,2013,10,31.85
95138,2013,10,22.78
94089,2013,10,21.13
95126,2013,10,20.47
95110,2013,10,17.37
94703,2013,10,24.46
94127,2013,10,26.32
94502,2013,10,22.95
94595,2013,10,18.78
94706,2013,10,23.76
94301,2013,10,32.19
94805,2013,10,15.53
94702,2013,10,23.13
94960,2013,10,22.97
94563,2013,10,23.32
94945,2013,10,18.25
94707,2013,10,26.81
94552,2013,10,22.72
94618,2013,10,26.97
95134,2013,10,19.4
94705,2013,10,27.1
94920,2013,10,23.89
94108,2013,10,19.02
94965,2013,10,21.46
94904,2013,10,23.54
94556,2013,10,23.08
94612,2013,10,16.71
94708,2013,10,26.4
94041,2013,10,29.47
94507,2013,10,23.12
94597,2013,10,21.03
94709,2013,10,25.18
94949,2013,10,18.15
94542,2013,10,20.23
94065,2013,10,23.85
94305,2013,10,32.17
95030,2013,10,31.74
94517,2013,10,20.62
94019,2013,10,22.05
95130,2013,10,26.01
94572,2013,10,13.33
94505,2013,10,17.95
94925,2013,10,22.48
95119,2013,10,20.97
94027,2013,10,28.39
94930,2013,10,20.71
95033,2013,10,28.8
94028,2013,10,28.35
94939,2013,10,23.23
95139,2013,10,20.24
94105,2013,10,20.45
94005,2013,10,21.08
94710,2013,10,22.1
95046,2013,10,27.23
94111,2013,10,20.57
94525,2013,10,14.29
94038,2013,10,22.3
94937,2013,10,24.18
94158,2013,10,19.22
94970,2013,10,24.4
94020,2013,10,16.82
94565,2013,11,12.15
94112,2013,11,19.86
94544,2013,11,15.87
94110,2013,11,22.22
94587,2013,11,19.11
95035,2013,11,21.62
94538,2013,11,21.18
94501,2013,11,23.43
94536,2013,11,22.91
94513,2013,11,16.59
95111,2013,11,16.78
95127,2013,11,17.74
94806,2013,11,12.27
95123,2013,11,20.63
94509,2013,11,12.23
94122,2013,11,23.64
94080,2013,11,20.16
95122,2013,11,15.79
94109,2013,11,19.21
94015,2013,11,21.15
94541,2013,11,16.11
95020,2013,11,19.25
94087,2013,11,29.67
95051,2013,11,23.5
95125,2013,11,25.35
94539,2013,11,26.99
95112,2013,11,18.03
95014,2013,11,31.54
95116,2013,11,16.44
95148,2013,11,21.38
94601,2013,11,13.86
94014,2013,11,20.41
94550,2013,11,20.46
94553,2013,11,16.75
95136,2013,11,20.33
94901,2013,11,20.27
95037,2013,11,22.31
94086,2013,11,25.35
94025,2013,11,28.18
94560,2013,11,19.01
95008,2013,11,24.23
94577,2013,11,17.12
94303,2013,11,30.21
94116,2013,11,23.46
94121,2013,11,24.74
94546,2013,11,19.58
95124,2013,11,24.12
94551,2013,11,18.29
95129,2013,11,29.43
94118,2013,11,26.98
94605,2013,11,16.06
94066,2013,11,20.51
94403,2013,11,23.65
94010,2013,11,28.93
94520,2013,11,14.15
95132,2013,11,22.19
94117,2013,11,23.44
94583,2013,11,21.59
94124,2013,11,16.8
94568,2013,11,19.97
94555,2013,11,23.87
94804,2013,11,12.29
94606,2013,11,16.41
94134,2013,11,18.96
94561,2013,11,13.7
94566,2013,11,25.82
94044,2013,11,20.38
94578,2013,11,16.44
94523,2013,11,20.43
95120,2013,11,29.85
94401,2013,11,18.96
95128,2013,11,22.37
95121,2013,11,18.34
94132,2013,11,21.87
94115,2013,11,22.55
94521,2013,11,17.74
94404,2013,11,23.47
95070,2013,11,32.06
94621,2013,11,10.58
94061,2013,11,23.18
94582,2013,11,21.78
94526,2013,11,22.67
94531,2013,11,14.18
94040,2013,11,30.77
94114,2013,11,25
95117,2013,11,23.14
94801,2013,11,10.12
95050,2013,11,22.27
94611,2013,11,25.9
94063,2013,11,18.4
94603,2013,11,10.69
94545,2013,11,16.84
94598,2013,11,22.31
94580,2013,11,16.71
94941,2013,11,22.45
95131,2013,11,20.91
94002,2013,11,26.32
94133,2013,11,22.01
94306,2013,11,32.47
94608,2013,11,17.61
94062,2013,11,27.65
95133,2013,11,18.4
94610,2013,11,25.45
94530,2013,11,23.48
94602,2013,11,22.7
94402,2013,11,27.11
94549,2013,11,23.51
94903,2013,11,20.24
94043,2013,11,23
94131,2013,11,24.78
94070,2013,11,26.59
94518,2013,11,18.04
94102,2013,11,16.47
94947,2013,11,18.1
95054,2013,11,22.05
94607,2013,11,14.97
94619,2013,11,19.73
94107,2013,11,19.25
94103,2013,11,18.04
94123,2013,11,27.57
94085,2013,11,21.44
95032,2013,11,30.59
94579,2013,11,17.66
95135,2013,11,25.05
94547,2013,11,15.44
95118,2013,11,22.04
94609,2013,11,22.62
94030,2013,11,27.48
94024,2013,11,32.1
94704,2013,11,24.75
94519,2013,11,16.1
94564,2013,11,14.88
94596,2013,11,22.6
94803,2013,11,15.56
94588,2013,11,23.45
94506,2013,11,22.51
94022,2013,11,32.11
95138,2013,11,23.11
94089,2013,11,21.37
95126,2013,11,20.33
95110,2013,11,17.23
94703,2013,11,24.27
94127,2013,11,26.24
94502,2013,11,22.97
94595,2013,11,18.81
94706,2013,11,24.25
94301,2013,11,32.56
94805,2013,11,15.57
94702,2013,11,23.15
94960,2013,11,23.21
94563,2013,11,23.45
94945,2013,11,18.64
94707,2013,11,26.67
94552,2013,11,22.94
94618,2013,11,26.66
95134,2013,11,19.37
94705,2013,11,26.76
94920,2013,11,23.87
94108,2013,11,18.97
94965,2013,11,21.49
94904,2013,11,23.41
94556,2013,11,23.32
94612,2013,11,16.51
94708,2013,11,26.29
94041,2013,11,29.81
94507,2013,11,23.31
94597,2013,11,21.02
94709,2013,11,25.17
94949,2013,11,18.59
94542,2013,11,20.04
94065,2013,11,24.12
94305,2013,11,32.29
95030,2013,11,32.11
94517,2013,11,20.97
94019,2013,11,21.66
95130,2013,11,26.27
94572,2013,11,13.39
94505,2013,11,18.56
94925,2013,11,22.33
95119,2013,11,21.16
94027,2013,11,29.15
94930,2013,11,20.96
95033,2013,11,31.2
94028,2013,11,29.13
94939,2013,11,23.25
95139,2013,11,20.31
94105,2013,11,20.6
94005,2013,11,22.71
94710,2013,11,22.07
95046,2013,11,29.16
94111,2013,11,20.94
94525,2013,11,14.09
94038,2013,11,22.04
94937,2013,11,24.96
94158,2013,11,19.7
94970,2013,11,24.61
94020,2013,11,17.68
94565,2013,12,12.34
94112,2013,12,19.66
94544,2013,12,15.92
94110,2013,12,22.21
94587,2013,12,19.23
95035,2013,12,21.48
94538,2013,12,21.05
94501,2013,12,23.7
94536,2013,12,23.04
94513,2013,12,16.69
95111,2013,12,16.92
95127,2013,12,17.93
94806,2013,12,12.39
95123,2013,12,20.76
94509,2013,12,12.37
94122,2013,12,23.23
94080,2013,12,20.05
95122,2013,12,15.95
94109,2013,12,19.15
94015,2013,12,21.47
94541,2013,12,15.97
95020,2013,12,19.23
94087,2013,12,29.83
95051,2013,12,23.53
95125,2013,12,25.37
94539,2013,12,26.8
95112,2013,12,18.09
95014,2013,12,31.43
95116,2013,12,16.58
95148,2013,12,21.44
94601,2013,12,13.87
94014,2013,12,20.29
94550,2013,12,20.64
94553,2013,12,16.73
95136,2013,12,20.49
94901,2013,12,19.92
95037,2013,12,23.05
94086,2013,12,25.63
94025,2013,12,28.05
94560,2013,12,19.07
95008,2013,12,24.01
94577,2013,12,16.96
94303,2013,12,29.75
94116,2013,12,23.34
94121,2013,12,24.52
94546,2013,12,19.76
95124,2013,12,24.2
94551,2013,12,18.44
95129,2013,12,29.35
94118,2013,12,26.46
94605,2013,12,15.91
94066,2013,12,20.18
94403,2013,12,23.91
94010,2013,12,28.95
94520,2013,12,14.27
95132,2013,12,22.13
94117,2013,12,23.32
94583,2013,12,21.64
94124,2013,12,16.89
94568,2013,12,20.13
94555,2013,12,23.9
94804,2013,12,12.39
94606,2013,12,16.18
94134,2013,12,18.69
94561,2013,12,13.85
94566,2013,12,25.72
94044,2013,12,20.29
94578,2013,12,16.26
94523,2013,12,20.54
95120,2013,12,29.84
94401,2013,12,18.87
95128,2013,12,22.24
95121,2013,12,18.38
94132,2013,12,21.53
94115,2013,12,22.57
94521,2013,12,17.76
94404,2013,12,23.42
95070,2013,12,31.99
94621,2013,12,10.59
94061,2013,12,23.32
94582,2013,12,22
94526,2013,12,22.81
94531,2013,12,14.27
94040,2013,12,30.88
94114,2013,12,25.19
95117,2013,12,23.05
94801,2013,12,10.33
95050,2013,12,22.2
94611,2013,12,25.47
94063,2013,12,18.12
94603,2013,12,10.75
94545,2013,12,16.79
94598,2013,12,22.61
94580,2013,12,16.57
94941,2013,12,22.34
95131,2013,12,20.99
94002,2013,12,26.35
94133,2013,12,22.14
94306,2013,12,32.27
94608,2013,12,17.65
94062,2013,12,27.65
95133,2013,12,18.44
94610,2013,12,25.37
94530,2013,12,23.36
94602,2013,12,23.06
94402,2013,12,26.91
94549,2013,12,23.63
94903,2013,12,20.26
94043,2013,12,22.68
94131,2013,12,24.76
94070,2013,12,26.45
94518,2013,12,18.03
94102,2013,12,16.24
94947,2013,12,18.12
95054,2013,12,22.09
94607,2013,12,15.05
94619,2013,12,19.78
94107,2013,12,19.42
94103,2013,12,17.82
94123,2013,12,27.38
94085,2013,12,21.64
95032,2013,12,30.75
94579,2013,12,17.5
95135,2013,12,25.04
94547,2013,12,15.57
95118,2013,12,22.23
94609,2013,12,22.92
94030,2013,12,27.8
94024,2013,12,31.95
94704,2013,12,24.94
94519,2013,12,16.1
94564,2013,12,15.02
94596,2013,12,22.54
94803,2013,12,15.65
94588,2013,12,23.62
94506,2013,12,22.73
94022,2013,12,32.06
95138,2013,12,22.96
94089,2013,12,21.44
95126,2013,12,20.27
95110,2013,12,17.38
94703,2013,12,24.9
94127,2013,12,25.65
94502,2013,12,23.17
94595,2013,12,18.95
94706,2013,12,25.03
94301,2013,12,32.43
94805,2013,12,15.45
94702,2013,12,23.88
94960,2013,12,23.39
94563,2013,12,23.57
94945,2013,12,18.6
94707,2013,12,26.58
94552,2013,12,23.18
94618,2013,12,26.41
95134,2013,12,19.35
94705,2013,12,26.52
94920,2013,12,23.7
94108,2013,12,19.05
94965,2013,12,21.43
94904,2013,12,23.21
94556,2013,12,23.42
94612,2013,12,16.81
94708,2013,12,26.38
94041,2013,12,29.73
94507,2013,12,23.48
94597,2013,12,21.08
94709,2013,12,25.21
94949,2013,12,18.5
94542,2013,12,20.2
94065,2013,12,24.13
94305,2013,12,32.37
95030,2013,12,32.07
94517,2013,12,21.22
94019,2013,12,21.58
95130,2013,12,26.02
94572,2013,12,13.61
94505,2013,12,18.92
94925,2013,12,22.19
95119,2013,12,21.47
94027,2013,12,29.25
94930,2013,12,20.84
95033,2013,12,30.69
94028,2013,12,29.15
94939,2013,12,22.99
95139,2013,12,20.35
94105,2013,12,20.63
94005,2013,12,21.96
94710,2013,12,22.93
95046,2013,12,29.67
94111,2013,12,20.86
94525,2013,12,14.22
94038,2013,12,21.97
94937,2013,12,25.65
94158,2013,12,19.95
94970,2013,12,24.44
94020,2013,12,18.08
94565,2014,1,12.39
94112,2014,1,19.86
94544,2014,1,16.04
94110,2014,1,22.62
94587,2014,1,19.35
95035,2014,1,21.4
94538,2014,1,20.94
94501,2014,1,23.8
94536,2014,1,22.96
94513,2014,1,16.75
95111,2014,1,17
95127,2014,1,18.09
94806,2014,1,12.43
95123,2014,1,20.92
94509,2014,1,12.47
94122,2014,1,22.88
94080,2014,1,20.3
95122,2014,1,16.18
94109,2014,1,19.4
94015,2014,1,21.54
94541,2014,1,16.05
95020,2014,1,19.09
94087,2014,1,29.3
95051,2014,1,23.04
95125,2014,1,25.58
94539,2014,1,26.46
95112,2014,1,18.33
95014,2014,1,30.64
95116,2014,1,16.78
95148,2014,1,21.4
94601,2014,1,14.06
94014,2014,1,19.99
94550,2014,1,20.67
94553,2014,1,16.7
95136,2014,1,20.57
94901,2014,1,19.89
95037,2014,1,23.08
94086,2014,1,25.1
94025,2014,1,28.1
94560,2014,1,19.13
95008,2014,1,23.69
94577,2014,1,17.12
94303,2014,1,28.86
94116,2014,1,22.75
94121,2014,1,24.26
94546,2014,1,19.89
95124,2014,1,24.06
94551,2014,1,18.5
95129,2014,1,28.62
94118,2014,1,26.7
94605,2014,1,16.06
94066,2014,1,20.56
94403,2014,1,24
94010,2014,1,28.97
94520,2014,1,14.45
95132,2014,1,22.12
94117,2014,1,23.44
94583,2014,1,21.67
94124,2014,1,16.95
94568,2014,1,20.25
94555,2014,1,23.81
94804,2014,1,12.54
94606,2014,1,16.23
94134,2014,1,19.13
94561,2014,1,13.9
94566,2014,1,25.54
94044,2014,1,20.36
94578,2014,1,16.3
94523,2014,1,20.53
95120,2014,1,28.8
94401,2014,1,19.06
95128,2014,1,21.99
95121,2014,1,18.44
94132,2014,1,21.28
94115,2014,1,22.7
94521,2014,1,17.76
94404,2014,1,23.46
95070,2014,1,31.12
94621,2014,1,10.78
94061,2014,1,23.68
94582,2014,1,22.04
94526,2014,1,22.75
94531,2014,1,14.33
94040,2014,1,30.05
94114,2014,1,25.52
95117,2014,1,22.88
94801,2014,1,10.51
95050,2014,1,22
94611,2014,1,25.08
94063,2014,1,18.37
94603,2014,1,11
94545,2014,1,16.86
94598,2014,1,22.36
94580,2014,1,16.67
94941,2014,1,22.22
95131,2014,1,21.11
94002,2014,1,26.16
94133,2014,1,22.75
94306,2014,1,31.36
94608,2014,1,17.82
94062,2014,1,27.19
95133,2014,1,18.64
94610,2014,1,24.76
94530,2014,1,23.12
94602,2014,1,23.07
94402,2014,1,27.11
94549,2014,1,23.43
94903,2014,1,20.53
94043,2014,1,22.31
94131,2014,1,25.05
94070,2014,1,26.14
94518,2014,1,18.08
94102,2014,1,16.32
94947,2014,1,18.21
95054,2014,1,21.71
94607,2014,1,15.34
94619,2014,1,19.69
94107,2014,1,19.57
94103,2014,1,17.8
94123,2014,1,27.69
94085,2014,1,21.38
95032,2014,1,29.78
94579,2014,1,17.56
95135,2014,1,24.66
94547,2014,1,15.63
95118,2014,1,22.38
94609,2014,1,23.37
94030,2014,1,28.13
94024,2014,1,31.18
94704,2014,1,25.15
94519,2014,1,16.14
94564,2014,1,15.12
94596,2014,1,22.36
94803,2014,1,15.7
94588,2014,1,23.54
94506,2014,1,22.8
94022,2014,1,31.28
95138,2014,1,22.75
94089,2014,1,21.26
95126,2014,1,20.25
95110,2014,1,17.57
94703,2014,1,25.48
94127,2014,1,25.57
94502,2014,1,23.14
94595,2014,1,19.17
94706,2014,1,25.58
94301,2014,1,31.51
94805,2014,1,15.47
94702,2014,1,24.82
94960,2014,1,23.42
94563,2014,1,23.43
94945,2014,1,18.78
94707,2014,1,26.41
94552,2014,1,23.15
94618,2014,1,25.9
95134,2014,1,19.39
94705,2014,1,26.22
94920,2014,1,23.76
94108,2014,1,19.02
