"RegionName","Year","Month","Median"
"Alaska",2002,12,184400
"District of Columbia",2002,12,227000
"Wyoming",2002,12,126200
"California",2003,1,310400
"Texas",2003,1,105300
"Florida",2003,1,135800
"Illinois",2003,1,158100
"Pennsylvania",2003,1,109900
"Ohio",2003,1,115400
"Michigan",2003,1,131900
"Georgia",2003,1,134500
"North Carolina",2003,1,123800
"New Jersey",2003,1,241700
"Virginia",2003,1,161900
"Washington",2003,1,188900
"Massachusetts",2003,1,292400
"Indiana",2003,1,101400
"Arizona",2003,1,144700
"Tennessee",2003,1,94600
"Missouri",2003,1,127900
"Maryland",2003,1,180000
"Wisconsin",2003,1,134000
"Minnesota",2003,1,172400
"Colorado",2003,1,205800
"Alabama",2003,1,97800
"South Carolina",2003,1,107700
"Kentucky",2003,1,103400
"Oregon",2003,1,165600
"Oklahoma",2003,1,74100
"Connecticut",2003,1,216000
"Mississippi",2003,1,77200
"Arkansas",2003,1,80100
"Utah",2003,1,165400
"Nevada",2003,1,167000
"New Mexico",2003,1,150600
"Nebraska",2003,1,111300
"Idaho",2003,1,125800
"Hawaii",2003,1,278600
"New Hampshire",2003,1,195100
"Rhode Island",2003,1,206900
"Montana",2003,1,112100
"Delaware",2003,1,152400
"South Dakota",2003,1,117000
"Alaska",2003,1,184900
"District of Columbia",2003,1,231300
"Wyoming",2003,1,126400
"California",2003,2,314600
"Texas",2003,2,105600
"Florida",2003,2,137200
"Illinois",2003,2,159100
"Pennsylvania",2003,2,110800
"Ohio",2003,2,115700
"Michigan",2003,2,132300
"Georgia",2003,2,134800
"North Carolina",2003,2,123800
"New Jersey",2003,2,244900
"Virginia",2003,2,163400
"Washington",2003,2,189700
"Massachusetts",2003,2,295200
"Indiana",2003,2,101500
"Arizona",2003,2,145800
"Tennessee",2003,2,94900
"Missouri",2003,2,128900
"Maryland",2003,2,182000
"Wisconsin",2003,2,134600
"Minnesota",2003,2,173800
"Colorado",2003,2,206300
"Alabama",2003,2,98500
"South Carolina",2003,2,108100
"Kentucky",2003,2,103600
"Oregon",2003,2,166400
"Oklahoma",2003,2,74300
"Connecticut",2003,2,218400
"Mississippi",2003,2,77700
"Arkansas",2003,2,80300
"Utah",2003,2,165400
"Nevada",2003,2,168500
"New Mexico",2003,2,151200
"Nebraska",2003,2,111400
"Idaho",2003,2,126100
"Hawaii",2003,2,282200
"New Hampshire",2003,2,196900
"Rhode Island",2003,2,209800
"Montana",2003,2,112800
"Delaware",2003,2,153900
"South Dakota",2003,2,116600
"Alaska",2003,2,185600
"District of Columbia",2003,2,236000
"Wyoming",2003,2,126700
"California",2003,3,319000
"Texas",2003,3,106100
"Florida",2003,3,138400
"Illinois",2003,3,160600
"Pennsylvania",2003,3,111600
"Ohio",2003,3,116000
"Michigan",2003,3,132800
"Georgia",2003,3,135300
"North Carolina",2003,3,124000
"New Jersey",2003,3,248000
"Virginia",2003,3,164900
"Washington",2003,3,190600
"Massachusetts",2003,3,297700
"Indiana",2003,3,101500
"Arizona",2003,3,146600
"Tennessee",2003,3,95300
"Missouri",2003,3,130000
"Maryland",2003,3,184200
"Wisconsin",2003,3,135300
"Minnesota",2003,3,175300
"Colorado",2003,3,206600
"Alabama",2003,3,98900
"South Carolina",2003,3,108600
"Kentucky",2003,3,103800
"Oregon",2003,3,167100
"Oklahoma",2003,3,74400
"Connecticut",2003,3,220700
"Mississippi",2003,3,78100
"Arkansas",2003,3,80700
"Utah",2003,3,165300
"Nevada",2003,3,169900
"New Mexico",2003,3,151900
"Nebraska",2003,3,111600
"Idaho",2003,3,126500
"Hawaii",2003,3,285600
"New Hampshire",2003,3,198700
"Rhode Island",2003,3,212800
"Montana",2003,3,113700
"Delaware",2003,3,155200
"South Dakota",2003,3,116400
"Alaska",2003,3,186500
"District of Columbia",2003,3,240800
"Wyoming",2003,3,127300
"California",2003,4,323400
"Texas",2003,4,106400
"Florida",2003,4,139700
"Illinois",2003,4,161900
"Pennsylvania",2003,4,112300
"Ohio",2003,4,116500
"Michigan",2003,4,133200
"Georgia",2003,4,135700
"North Carolina",2003,4,124500
"New Jersey",2003,4,250700
"Virginia",2003,4,166200
"Washington",2003,4,191600
"Massachusetts",2003,4,300100
"Indiana",2003,4,101600
"Arizona",2003,4,147300
"Tennessee",2003,4,95700
"Missouri",2003,4,130800
"Maryland",2003,4,186300
"Wisconsin",2003,4,136100
"Minnesota",2003,4,176500
"Colorado",2003,4,206700
"Alabama",2003,4,99000
"South Carolina",2003,4,108800
"Kentucky",2003,4,104000
"Oregon",2003,4,167900
"Oklahoma",2003,4,74500
"Connecticut",2003,4,222800
"Mississippi",2003,4,78400
"Arkansas",2003,4,81100
"Utah",2003,4,165200
"Nevada",2003,4,171300
"New Mexico",2003,4,152300
"Nebraska",2003,4,112000
"Idaho",2003,4,127000
"Hawaii",2003,4,289500
"New Hampshire",2003,4,200900
"Rhode Island",2003,4,216200
"Montana",2003,4,114500
"Delaware",2003,4,156400
"South Dakota",2003,4,116700
"Alaska",2003,4,187500
"District of Columbia",2003,4,244800
"Wyoming",2003,4,128200
"California",2003,5,327300
"Texas",2003,5,106500
"Florida",2003,5,141000
"Illinois",2003,5,163200
"Pennsylvania",2003,5,113100
"Ohio",2003,5,116900
"Michigan",2003,5,133600
"Georgia",2003,5,136200
"North Carolina",2003,5,125000
"New Jersey",2003,5,253500
"Virginia",2003,5,167500
"Washington",2003,5,192500
"Massachusetts",2003,5,302000
"Indiana",2003,5,102000
"Arizona",2003,5,148100
"Tennessee",2003,5,96000
"Missouri",2003,5,131600
"Maryland",2003,5,188500
"Wisconsin",2003,5,137000
"Minnesota",2003,5,177700
"Colorado",2003,5,206900
"Alabama",2003,5,98700
"South Carolina",2003,5,109200
"Kentucky",2003,5,104300
"Oregon",2003,5,168700
"Oklahoma",2003,5,74900
"Connecticut",2003,5,224600
"Mississippi",2003,5,78700
"Arkansas",2003,5,81700
"Utah",2003,5,165000
"Nevada",2003,5,172600
"New Mexico",2003,5,152500
"Nebraska",2003,5,112800
"Idaho",2003,5,127800
"Hawaii",2003,5,293700
"New Hampshire",2003,5,203400
"Rhode Island",2003,5,220100
"Montana",2003,5,115300
"Delaware",2003,5,157600
"South Dakota",2003,5,117600
"Alaska",2003,5,188600
"District of Columbia",2003,5,247900
"Wyoming",2003,5,129100
"California",2003,6,330900
"Texas",2003,6,106800
"Florida",2003,6,142200
"Illinois",2003,6,164700
"Pennsylvania",2003,6,114000
"Ohio",2003,6,117300
"Michigan",2003,6,133900
"Georgia",2003,6,136400
"North Carolina",2003,6,125100
"New Jersey",2003,6,256600
"Virginia",2003,6,169000
"Washington",2003,6,193400
"Massachusetts",2003,6,304000
"Indiana",2003,6,102200
"Arizona",2003,6,149000
"Tennessee",2003,6,96300
"Missouri",2003,6,132100
"Maryland",2003,6,190800
"Wisconsin",2003,6,137700
"Minnesota",2003,6,178800
"Colorado",2003,6,207100
"Alabama",2003,6,98500
"South Carolina",2003,6,109600
"Kentucky",2003,6,104500
"Oregon",2003,6,169500
"Oklahoma",2003,6,75200
"Connecticut",2003,6,226500
"Mississippi",2003,6,79200
"Arkansas",2003,6,82100
"Utah",2003,6,164900
"Nevada",2003,6,174100
"New Mexico",2003,6,152600
"Nebraska",2003,6,113700
"Idaho",2003,6,127900
"Hawaii",2003,6,298000
"New Hampshire",2003,6,205800
"Rhode Island",2003,6,224100
"Montana",2003,6,116600
"Delaware",2003,6,158600
"South Dakota",2003,6,118600
"Alaska",2003,6,190300
"District of Columbia",2003,6,250700
"Wyoming",2003,6,130800
"California",2003,7,335100
"Texas",2003,7,107300
"Florida",2003,7,143700
"Illinois",2003,7,165900
"Pennsylvania",2003,7,114800
"Ohio",2003,7,117800
"Michigan",2003,7,134100
"Georgia",2003,7,136700
"North Carolina",2003,7,125200
"New Jersey",2003,7,259800
"Virginia",2003,7,170700
"Washington",2003,7,194200
"Massachusetts",2003,7,306200
"Indiana",2003,7,102400
"Arizona",2003,7,149800
"Tennessee",2003,7,96600
"Missouri",2003,7,132800
"Maryland",2003,7,193100
"Wisconsin",2003,7,138200
"Minnesota",2003,7,179800
"Colorado",2003,7,207200
"Alabama",2003,7,98600
"South Carolina",2003,7,110200
"Kentucky",2003,7,104600
"Oregon",2003,7,170200
"Oklahoma",2003,7,75400
"Connecticut",2003,7,228300
"Mississippi",2003,7,80000
"Arkansas",2003,7,82300
"Utah",2003,7,164900
"Nevada",2003,7,176000
"New Mexico",2003,7,151300
"Nebraska",2003,7,114100
"Idaho",2003,7,127100
"Hawaii",2003,7,302700
"New Hampshire",2003,7,207900
"Rhode Island",2003,7,227900
"Montana",2003,7,118400
"Delaware",2003,7,159500
"South Dakota",2003,7,119700
"Alaska",2003,7,192000
"District of Columbia",2003,7,253200
"Wyoming",2003,7,132300
"California",2003,8,339800
"Texas",2003,8,107900
"Florida",2003,8,145100
"Illinois",2003,8,166700
"Pennsylvania",2003,8,115700
"Ohio",2003,8,118200
"Michigan",2003,8,134500
"Georgia",2003,8,137100
"North Carolina",2003,8,125400
"New Jersey",2003,8,262900
"Virginia",2003,8,172500
"Washington",2003,8,195200
"Massachusetts",2003,8,308300
"Indiana",2003,8,103000
"Arizona",2003,8,150600
"Tennessee",2003,8,97100
"Missouri",2003,8,133800
"Maryland",2003,8,195500
"Wisconsin",2003,8,138700
"Minnesota",2003,8,180800
"Colorado",2003,8,207600
"Alabama",2003,8,99300
"South Carolina",2003,8,110600
"Kentucky",2003,8,104700
"Oregon",2003,8,171100
"Oklahoma",2003,8,75600
"Connecticut",2003,8,230000
"Mississippi",2003,8,80600
"Arkansas",2003,8,82600
"Utah",2003,8,164600
"Nevada",2003,8,178400
"New Mexico",2003,8,150300
"Nebraska",2003,8,113900
"Idaho",2003,8,126500
"Hawaii",2003,8,307400
"New Hampshire",2003,8,209300
"Rhode Island",2003,8,231800
"Montana",2003,8,120000
"Delaware",2003,8,160700
"South Dakota",2003,8,120600
"Alaska",2003,8,193400
"District of Columbia",2003,8,256700
"Wyoming",2003,8,133200
"California",2003,9,345100
"Texas",2003,9,107900
"Florida",2003,9,146500
"Illinois",2003,9,167200
"Pennsylvania",2003,9,116800
"Ohio",2003,9,118600
"Michigan",2003,9,134900
"Georgia",2003,9,137500
"North Carolina",2003,9,125800
"New Jersey",2003,9,265700
"Virginia",2003,9,174300
"Washington",2003,9,196400
"Massachusetts",2003,9,310200
"Indiana",2003,9,103800
"Arizona",2003,9,151300
"Tennessee",2003,9,97500
"Missouri",2003,9,134700
"Maryland",2003,9,198100
"Wisconsin",2003,9,139200
"Minnesota",2003,9,181700
"Colorado",2003,9,208100
"Alabama",2003,9,100200
"South Carolina",2003,9,110900
"Kentucky",2003,9,105100
"Oregon",2003,9,172200
"Oklahoma",2003,9,75600
"Connecticut",2003,9,231800
"Mississippi",2003,9,80800
"Arkansas",2003,9,83100
"Utah",2003,9,164400
"Nevada",2003,9,181200
"New Mexico",2003,9,149800
"Nebraska",2003,9,114200
"Idaho",2003,9,126900
"Hawaii",2003,9,312000
"New Hampshire",2003,9,211100
"Rhode Island",2003,9,235400
"Montana",2003,9,121200
"Delaware",2003,9,161900
"South Dakota",2003,9,121600
"Alaska",2003,9,194800
"Vermont",2003,9,178500
"District of Columbia",2003,9,261000
"Wyoming",2003,9,132200
"California",2003,10,351100
"Texas",2003,10,107700
"Florida",2003,10,148000
"Illinois",2003,10,167800
"Pennsylvania",2003,10,117900
"Ohio",2003,10,119100
"Michigan",2003,10,135200
"Georgia",2003,10,137700
"North Carolina",2003,10,126000
"New Jersey",2003,10,268500
"Virginia",2003,10,176200
"Washington",2003,10,197600
"Massachusetts",2003,10,312300
"Indiana",2003,10,104900
"Arizona",2003,10,152100
"Tennessee",2003,10,97900
"Missouri",2003,10,135600
"Maryland",2003,10,200900
"Wisconsin",2003,10,139700
"Minnesota",2003,10,182800
"Colorado",2003,10,208700
"Alabama",2003,10,101000
"South Carolina",2003,10,111200
"Kentucky",2003,10,105500
"Oregon",2003,10,173500
"Oklahoma",2003,10,75800
"Connecticut",2003,10,233900
"Mississippi",2003,10,80700
"Arkansas",2003,10,83600
"Utah",2003,10,164400
"Nevada",2003,10,184300
"New Mexico",2003,10,149500
"Nebraska",2003,10,114800
"Idaho",2003,10,127500
"Hawaii",2003,10,317000
"New Hampshire",2003,10,213500
"Rhode Island",2003,10,238900
"Montana",2003,10,122100
"Delaware",2003,10,163200
"South Dakota",2003,10,122300
"Alaska",2003,10,196400
"Vermont",2003,10,182200
"District of Columbia",2003,10,265300
"Wyoming",2003,10,130600
"California",2003,11,357300
"Texas",2003,11,107700
"Florida",2003,11,149800
"Illinois",2003,11,168500
"Pennsylvania",2003,11,118800
"Ohio",2003,11,119700
"Michigan",2003,11,135500
"Georgia",2003,11,138200
"North Carolina",2003,11,126400
"New Jersey",2003,11,271500
"Virginia",2003,11,178300
"Washington",2003,11,198800
"Massachusetts",2003,11,314500
"Indiana",2003,11,105800
"Arizona",2003,11,153100
"Tennessee",2003,11,98100
"Missouri",2003,11,136800
"Maryland",2003,11,203600
"Wisconsin",2003,11,140500
"Minnesota",2003,11,183900
"Colorado",2003,11,209400
"Alabama",2003,11,101500
"South Carolina",2003,11,111700
"Kentucky",2003,11,105900
"Oregon",2003,11,174900
"Oklahoma",2003,11,76100
"Connecticut",2003,11,235900
"Mississippi",2003,11,80700
"Arkansas",2003,11,84100
"Utah",2003,11,164300
"Nevada",2003,11,188100
"New Mexico",2003,11,150300
"Nebraska",2003,11,115100
"Idaho",2003,11,127500
"Hawaii",2003,11,322800
"New Hampshire",2003,11,215700
"Rhode Island",2003,11,242200
"Montana",2003,11,122900
"Delaware",2003,11,164800
"South Dakota",2003,11,122700
"Alaska",2003,11,198200
"Vermont",2003,11,185200
"District of Columbia",2003,11,269300
"Wyoming",2003,11,130800
"California",2003,12,363800
"Texas",2003,12,108400
"Florida",2003,12,151500
"Illinois",2003,12,169300
"Pennsylvania",2003,12,119800
"Ohio",2003,12,120100
"Michigan",2003,12,135800
"Georgia",2003,12,139000
"North Carolina",2003,12,126700
"New Jersey",2003,12,274500
"Virginia",2003,12,180400
"Washington",2003,12,200200
"Massachusetts",2003,12,316500
"Indiana",2003,12,106600
"Arizona",2003,12,154400
"Tennessee",2003,12,98500
"Missouri",2003,12,137700
"Maryland",2003,12,206400
"Wisconsin",2003,12,141000
"Minnesota",2003,12,185000
"Colorado",2003,12,210000
"Alabama",2003,12,101800
"South Carolina",2003,12,112100
"Kentucky",2003,12,106400
"Oregon",2003,12,176100
"Oklahoma",2003,12,76300
"Connecticut",2003,12,237900
"Mississippi",2003,12,81200
"Arkansas",2003,12,84700
"Utah",2003,12,164300
"Nevada",2003,12,192600
"New Mexico",2003,12,153000
"Nebraska",2003,12,115100
"Idaho",2003,12,127200
"Hawaii",2003,12,328900
"New Hampshire",2003,12,217400
"Rhode Island",2003,12,245300
"Montana",2003,12,123800
"Delaware",2003,12,166600
"South Dakota",2003,12,122700
"Alaska",2003,12,200100
"Vermont",2003,12,186400
"District of Columbia",2003,12,273400
"Wyoming",2003,12,132000
"California",2004,1,370600
"Texas",2004,1,109400
"Florida",2004,1,153200
"Illinois",2004,1,170300
"Pennsylvania",2004,1,120800
"Ohio",2004,1,120200
"Michigan",2004,1,136200
"Georgia",2004,1,139500
"North Carolina",2004,1,127100
"New Jersey",2004,1,277400
"Virginia",2004,1,182800
"Washington",2004,1,201600
"Massachusetts",2004,1,318600
"Indiana",2004,1,107200
"Arizona",2004,1,155500
"Tennessee",2004,1,98900
"Missouri",2004,1,137500
"Maryland",2004,1,209500
"Wisconsin",2004,1,140800
"Minnesota",2004,1,186100
"Colorado",2004,1,210600
"Alabama",2004,1,101900
"South Carolina",2004,1,112400
"Kentucky",2004,1,106900
"Oregon",2004,1,177200
"Oklahoma",2004,1,76300
"Connecticut",2004,1,240000
"Mississippi",2004,1,81700
"Arkansas",2004,1,85200
"Utah",2004,1,164500
"Nevada",2004,1,197500
"New Mexico",2004,1,155200
"Nebraska",2004,1,115400
"Idaho",2004,1,127300
"Hawaii",2004,1,335000
"New Hampshire",2004,1,219100
"Rhode Island",2004,1,248400
"Montana",2004,1,125200
"Delaware",2004,1,168200
"South Dakota",2004,1,122700
"Alaska",2004,1,201700
"Vermont",2004,1,186100
"District of Columbia",2004,1,277900
"Wyoming",2004,1,132400
"California",2004,2,377800
"Texas",2004,2,110800
"Florida",2004,2,155100
"Illinois",2004,2,171300
"Pennsylvania",2004,2,121600
"Ohio",2004,2,120400
"Michigan",2004,2,136600
"Georgia",2004,2,139800
"North Carolina",2004,2,127500
"New Jersey",2004,2,280100
"Virginia",2004,2,185200
"Washington",2004,2,203000
"Massachusetts",2004,2,321100
"Indiana",2004,2,107800
"Arizona",2004,2,156600
"Tennessee",2004,2,99200
"Missouri",2004,2,136500
"Maryland",2004,2,212500
"Wisconsin",2004,2,140700
"Minnesota",2004,2,187000
"Colorado",2004,2,211200
"Alabama",2004,2,101800
"South Carolina",2004,2,112900
"Kentucky",2004,2,107400
"Oregon",2004,2,178200
"Oklahoma",2004,2,76400
"Connecticut",2004,2,242000
"Mississippi",2004,2,81800
"Arkansas",2004,2,85500
"Utah",2004,2,165000
"Nevada",2004,2,203500
"New Mexico",2004,2,156300
"Nebraska",2004,2,116100
"Idaho",2004,2,127800
"Hawaii",2004,2,341000
"New Hampshire",2004,2,220900
"Rhode Island",2004,2,251600
"Montana",2004,2,126700
"Delaware",2004,2,169800
"South Dakota",2004,2,123000
"Alaska",2004,2,203000
"Vermont",2004,2,186700
"District of Columbia",2004,2,282900
"Wyoming",2004,2,133000
"California",2004,3,385600
"Texas",2004,3,112100
"Florida",2004,3,157200
"Illinois",2004,3,172100
"Pennsylvania",2004,3,122200
"Ohio",2004,3,120800
"Michigan",2004,3,136800
"Georgia",2004,3,140200
"North Carolina",2004,3,127900
"New Jersey",2004,3,283000
"Virginia",2004,3,187500
"Washington",2004,3,204800
"Massachusetts",2004,3,323700
"Indiana",2004,3,108500
"Arizona",2004,3,158000
"Tennessee",2004,3,99500
"Missouri",2004,3,135900
"Maryland",2004,3,215600
"Wisconsin",2004,3,141200
"Minnesota",2004,3,187600
"Colorado",2004,3,211700
"Alabama",2004,3,102000
"South Carolina",2004,3,113700
"Kentucky",2004,3,107900
"Oregon",2004,3,179200
"Oklahoma",2004,3,76800
"Connecticut",2004,3,244200
"Mississippi",2004,3,82000
"Arkansas",2004,3,85900
"Utah",2004,3,165400
"Nevada",2004,3,210800
"New Mexico",2004,3,157300
"Nebraska",2004,3,116600
"Idaho",2004,3,128400
"Hawaii",2004,3,347800
"New Hampshire",2004,3,223300
"Rhode Island",2004,3,254600
"Montana",2004,3,128400
"Delaware",2004,3,171400
"South Dakota",2004,3,123500
"Alaska",2004,3,204200
"Vermont",2004,3,188600
"District of Columbia",2004,3,288200
"Wyoming",2004,3,134700
"California",2004,4,394400
"Texas",2004,4,113400
"Florida",2004,4,159400
"Illinois",2004,4,173000
"Pennsylvania",2004,4,123000
"Ohio",2004,4,121200
"Michigan",2004,4,136900
"Georgia",2004,4,140500
"North Carolina",2004,4,128200
"New Jersey",2004,4,286100
"Virginia",2004,4,190100
"Washington",2004,4,206600
"Massachusetts",2004,4,326600
"Indiana",2004,4,109100
"Arizona",2004,4,159400
"Tennessee",2004,4,99700
"Missouri",2004,4,135700
"Maryland",2004,4,218900
"Wisconsin",2004,4,141600
"Minnesota",2004,4,188500
"Colorado",2004,4,212000
"Alabama",2004,4,102500
"South Carolina",2004,4,114300
"Kentucky",2004,4,108500
"Oregon",2004,4,180600
"Oklahoma",2004,4,77300
"Connecticut",2004,4,246800
"Mississippi",2004,4,82400
"Arkansas",2004,4,86300
"Utah",2004,4,166000
"Nevada",2004,4,219500
"New Mexico",2004,4,158800
"Nebraska",2004,4,117000
"Idaho",2004,4,128700
"Hawaii",2004,4,355600
"New Hampshire",2004,4,225600
"Rhode Island",2004,4,257500
"Montana",2004,4,129600
"Delaware",2004,4,173400
"South Dakota",2004,4,123900
"Alaska",2004,4,205300
"Vermont",2004,4,191300
"District of Columbia",2004,4,293600
"Wyoming",2004,4,136600
"California",2004,5,403800
"Texas",2004,5,114500
"Florida",2004,5,161900
"Illinois",2004,5,173700
"Pennsylvania",2004,5,123700
"Ohio",2004,5,121300
"Michigan",2004,5,137300
"Georgia",2004,5,140700
"North Carolina",2004,5,128400
"New Jersey",2004,5,289600
"Virginia",2004,5,193000
"Washington",2004,5,208700
"Massachusetts",2004,5,329700
"Indiana",2004,5,109700
"Arizona",2004,5,160700
"Tennessee",2004,5,100100
"Missouri",2004,5,136000
"Maryland",2004,5,222700
"Wisconsin",2004,5,142000
"Minnesota",2004,5,189800
"Colorado",2004,5,212400
"Alabama",2004,5,103400
"South Carolina",2004,5,114900
"Kentucky",2004,5,108800
"Oregon",2004,5,182300
"Oklahoma",2004,5,77500
"Connecticut",2004,5,249800
"Mississippi",2004,5,82700
"Arkansas",2004,5,86700
"Utah",2004,5,166900
"Nevada",2004,5,229500
"New Mexico",2004,5,160000
"Nebraska",2004,5,117400
"Idaho",2004,5,128800
"Hawaii",2004,5,364000
"New Hampshire",2004,5,228200
"Rhode Island",2004,5,260500
"Montana",2004,5,130200
"Delaware",2004,5,175600
"South Dakota",2004,5,124000
"Alaska",2004,5,206300
"Vermont",2004,5,195500
"District of Columbia",2004,5,299300
"Wyoming",2004,5,138600
"California",2004,6,413600
"Texas",2004,6,115500
"Florida",2004,6,164600
"Illinois",2004,6,174100
"Pennsylvania",2004,6,124700
"Ohio",2004,6,121500
"Michigan",2004,6,137600
"Georgia",2004,6,140900
"North Carolina",2004,6,128900
"New Jersey",2004,6,293300
"Virginia",2004,6,196400
"Washington",2004,6,211100
"Massachusetts",2004,6,332400
"Indiana",2004,6,110600
"Arizona",2004,6,162600
"Tennessee",2004,6,100600
"Missouri",2004,6,136500
"Maryland",2004,6,227100
"Wisconsin",2004,6,142800
"Minnesota",2004,6,191300
"Colorado",2004,6,212900
"Alabama",2004,6,104400
"South Carolina",2004,6,115400
"Kentucky",2004,6,109100
"Oregon",2004,6,183900
"Oklahoma",2004,6,77600
"Connecticut",2004,6,253000
"Mississippi",2004,6,83000
"Arkansas",2004,6,87200
"Utah",2004,6,167800
"Nevada",2004,6,240400
"New Mexico",2004,6,160300
