"RegionName","Year","Month","AllHomes","X3To4Bed"
"95135",2009,2,684400,721050
"95135",2009,3,680500,706850
"95135",2009,4,674000,694450
"95135",2009,5,666200,685100
"95135",2009,6,661600,677550
"95135",2009,7,659600,671700
"95135",2009,8,660300,669850
"95135",2009,9,663000,671450
"95135",2009,10,666900,676400
"95135",2009,11,670200,682500
"95135",2009,12,672900,689200
"95135",2010,1,675400,694750
"95135",2010,2,677400,698950
"95135",2010,3,677400,701200
"95135",2010,4,677200,703900
"95135",2010,5,679800,708350
"95135",2010,6,683500,714500
"95135",2010,7,684700,720250
"95135",2010,8,684100,724150
"95135",2010,9,682300,726700
"95135",2010,10,680200,727300
"95135",2010,11,677600,726500
"95135",2010,12,673100,723800
"95135",2011,1,667300,720650
"95135",2011,2,662900,718950
"95135",2011,3,660700,718350
"95135",2011,4,658200,715000
"95135",2011,5,653500,712050
"95135",2011,6,647300,710150
"95135",2011,7,643200,708450
"95135",2011,8,640800,706300
"95135",2011,9,640900,704450
"95135",2011,10,643600,703450
"95135",2011,11,646300,705250
"95135",2011,12,646600,707400
"95135",2012,1,647600,709700
"95135",2012,2,650100,714050
"95135",2012,3,654500,721000
"95135",2012,4,660800,729900
"95135",2012,5,667600,740250
"95135",2012,6,674300,751250
"95135",2012,7,684400,762400
"95135",2012,8,696300,773600
"95135",2012,9,706800,786000
"95135",2012,10,715600,797000
"95135",2012,11,723700,803550
"95135",2012,12,732200,810600
"95135",2013,1,740400,820300
"95135",2013,2,746500,829750
"95135",2013,3,750900,837100
"95135",2013,4,758800,847750
"95135",2013,5,772300,861750
"95135",2013,6,789900,876850
"95135",2013,7,804800,888300
"95135",2013,8,817100,896300
"95135",2013,9,830100,901200
"95135",2013,10,841600,903400
"95135",2013,11,849600,905150
"95135",2013,12,856100,908150
"95135",2014,1,861300,911850
"95135",2014,2,867100,915750
"95135",2014,3,879100,927150
"95135",2014,4,893700,943000
"95135",2014,5,902700,954500
"95135",2014,6,907100,961750
"95135",2014,7,912700,970350
"95135",2014,8,918700,978800
"95135",2014,9,920800,986550
"95135",2014,10,924500,997400
"95135",2014,11,934400,1009900
"95135",2014,12,949100,1022250
"95135",2015,1,961800,1035300
"95135",2015,2,969100,1046700
"95135",2015,3,972900,1052850
"95135",2015,4,977400,1056750
"95135",2015,5,985400,1062500
"95135",2015,6,995600,1070650
"95135",2015,7,1006800,1080800
"95135",2015,8,1014200,1089400
"95135",2015,9,1015600,1094300
"95135",2015,10,1012000,1098500
"95135",2015,11,1008300,1102250
"95136",1996,4,226100,229250
"95136",1996,5,227400,230200
"95136",1996,6,228800,231300
"95136",1996,7,231000,232950
"95136",1996,8,233200,235050
"95136",1996,9,234500,237050
"95136",1996,10,235300,238800
"95136",1996,11,236700,240850
"95136",1996,12,239500,243400
"95136",1997,1,242900,245950
"95136",1997,2,245900,248300
"95136",1997,3,248400,250100
"95136",1997,4,250200,251450
"95136",1997,5,251800,253000
"95136",1997,6,254000,255250
"95136",1997,7,257100,258150
"95136",1997,8,261000,261850
"95136",1997,9,264800,265750
"95136",1997,10,267900,269600
"95136",1997,11,271100,273400
"95136",1997,12,274500,276400
"95136",1998,1,277500,278800
"95136",1998,2,279800,281000
"95136",1998,3,282300,283000
"95136",1998,4,285500,285700
"95136",1998,5,289300,289950
"95136",1998,6,292900,294650
"95136",1998,7,295900,299000
"95136",1998,8,298500,302700
"95136",1998,9,300900,306100
"95136",1998,10,303800,309350
"95136",1998,11,307200,312600
"95136",1998,12,311000,315700
"95136",1999,1,315100,319000
"95136",1999,2,318200,321650
"95136",1999,3,319100,322750
"95136",1999,4,319700,323100
"95136",1999,5,321600,324450
"95136",1999,6,325200,327750
"95136",1999,7,330300,333050
"95136",1999,8,336500,339050
"95136",1999,9,343900,345200
"95136",1999,10,352500,352700
"95136",1999,11,360900,361250
"95136",1999,12,368000,370050
"95136",2000,1,376100,380450
"95136",2000,2,386800,392750
"95136",2000,3,399200,405500
"95136",2000,4,412700,418550
"95136",2000,5,426400,430650
"95136",2000,6,438200,439950
"95136",2000,7,447100,445950
"95136",2000,8,454200,451200
"95136",2000,9,461200,457350
"95136",2000,10,468700,464700
"95136",2000,11,474600,470400
"95136",2000,12,478700,474400
"95136",2001,1,481500,477150
"95136",2001,2,482600,478500
"95136",2001,3,481900,478050
"95136",2001,4,480000,476400
"95136",2001,5,478000,474800
"95136",2001,6,473600,470550
"95136",2001,7,467000,463650
"95136",2001,8,461000,457400
"95136",2001,9,457200,453950
"95136",2001,10,453100,450650
"95136",2001,11,448900,447150
"95136",2001,12,445300,444950
"95136",2002,1,443900,444850
"95136",2002,2,445400,447150
"95136",2002,3,449900,452350
"95136",2002,4,457100,459900
"95136",2002,5,465000,467450
"95136",2002,6,471000,474350
"95136",2002,7,475100,480150
"95136",2002,8,479000,484550
"95136",2002,9,483400,488500
"95136",2002,10,487600,492000
"95136",2002,11,490000,494000
"95136",2002,12,490600,493950
"95136",2003,1,490800,492650
"95136",2003,2,491200,491650
"95136",2003,3,491000,490950
"95136",2003,4,488800,489150
"95136",2003,5,486500,486900
"95136",2003,6,487500,487000
"95136",2003,7,492100,490900
"95136",2003,8,497500,496100
"95136",2003,9,501400,499550
"95136",2003,10,503900,501700
"95136",2003,11,506900,505200
"95136",2003,12,512000,510500
"95136",2004,1,519200,517800
"95136",2004,2,527800,526250
"95136",2004,3,535500,534200
"95136",2004,4,540500,541050
"95136",2004,5,543900,547500
"95136",2004,6,548700,554750
"95136",2004,7,556200,563200
"95136",2004,8,564400,571650
"95136",2004,9,571200,578600
"95136",2004,10,578300,585050
"95136",2004,11,588300,592850
"95136",2004,12,599800,602700
"95136",2005,1,610100,612900
"95136",2005,2,618300,621750
"95136",2005,3,626900,630900
"95136",2005,4,638600,642350
"95136",2005,5,652300,654800
"95136",2005,6,663900,665750
"95136",2005,7,672300,675200
"95136",2005,8,678800,684250
"95136",2005,9,684200,691100
"95136",2005,10,689100,695200
"95136",2005,11,693100,698350
"95136",2005,12,695500,700650
"95136",2006,1,696100,701250
"95136",2006,2,696200,701050
"95136",2006,3,697500,701750
"95136",2006,4,699000,701950
"95136",2006,5,700800,702500
"95136",2006,6,702400,703600
"95136",2006,7,701700,703400
"95136",2006,8,698700,701250
"95136",2006,9,697600,700700
"95136",2006,10,697600,702200
"95136",2006,11,697900,704400
"95136",2006,12,698900,705400
"95136",2007,1,701600,706100
"95136",2007,2,704100,707150
"95136",2007,3,704200,707800
"95136",2007,4,700500,706350
"95136",2007,5,694500,703000
"95136",2007,6,689500,699100
"95136",2007,7,686600,695400
"95136",2007,8,683700,691300
"95136",2007,9,679200,686950
"95136",2007,10,675300,683100
"95136",2007,11,672200,679100
"95136",2007,12,665700,671300
"95136",2008,1,654900,659850
"95136",2008,2,641800,647250
"95136",2008,3,628800,634250
"95136",2008,4,616500,620850
"95136",2008,5,606300,608650
"95136",2008,6,596100,597700
"95136",2008,7,586800,588050
"95136",2008,8,577900,578800
"95136",2008,9,568900,570150
"95136",2008,10,559300,561900
"95136",2008,11,548900,551950
"95136",2008,12,541500,545250
"95136",2009,1,538600,544200
"95136",2009,2,536200,543050
"95136",2009,3,530900,537200
"95136",2009,4,524900,530750
"95136",2009,5,517700,523750
"95136",2009,6,509400,515500
"95136",2009,7,503200,508700
"95136",2009,8,500700,504900
"95136",2009,9,499700,502350
"95136",2009,10,500500,501450
"95136",2009,11,502100,502550
"95136",2009,12,502200,504600
"95136",2010,1,500900,506350
"95136",2010,2,501500,508750
"95136",2010,3,503300,511350
"95136",2010,4,504800,512800
"95136",2010,5,505700,513800
"95136",2010,6,505800,514600
"95136",2010,7,503100,513650
"95136",2010,8,500100,511800
"95136",2010,9,497700,511200
"95136",2010,10,495000,510350
"95136",2010,11,492400,509200
"95136",2010,12,490600,507600
"95136",2011,1,487600,503550
"95136",2011,2,483400,497050
"95136",2011,3,480000,491850
"95136",2011,4,477900,488600
"95136",2011,5,476000,486000
"95136",2011,6,475500,484600
"95136",2011,7,476400,484600
"95136",2011,8,476900,484750
"95136",2011,9,476900,485000
"95136",2011,10,477200,485100
"95136",2011,11,477500,485450
"95136",2011,12,476800,484450
"95136",2012,1,476700,483400
"95136",2012,2,478100,485050
"95136",2012,3,479700,488050
"95136",2012,4,480900,489850
"95136",2012,5,483600,492400
"95136",2012,6,488700,497150
"95136",2012,7,495200,502550
"95136",2012,8,501800,508400
"95136",2012,9,507000,513900
"95136",2012,10,512300,519450
"95136",2012,11,519000,526050
"95136",2012,12,527300,534400
"95136",2013,1,535700,542850
"95136",2013,2,544400,552050
"95136",2013,3,554300,562850
"95136",2013,4,565300,575800
"95136",2013,5,577200,590200
"95136",2013,6,589800,605300
"95136",2013,7,602300,619050
"95136",2013,8,615100,630950
"95136",2013,9,628000,640700
"95136",2013,10,637000,648500
"95136",2013,11,642900,655150
"95136",2013,12,649200,661100
"95136",2014,1,655100,665700
"95136",2014,2,658900,668950
"95136",2014,3,666400,675700
"95136",2014,4,677800,687050
"95136",2014,5,688100,697350
"95136",2014,6,694000,702200
"95136",2014,7,696900,704250
"95136",2014,8,698000,706300
"95136",2014,9,699100,708850
"95136",2014,10,700000,710800
"95136",2014,11,701300,713000
"95136",2014,12,703900,716000
"95136",2015,1,708500,719450
"95136",2015,2,713100,722700
"95136",2015,3,717100,725600
"95136",2015,4,720700,728450
"95136",2015,5,725500,733150
"95136",2015,6,731900,740500
"95136",2015,7,739300,749650
"95136",2015,8,745100,756900
"95136",2015,9,749600,761050
"95136",2015,10,754500,764750
"95136",2015,11,758700,768350
"95138",1996,4,312100,278350
"95138",1996,5,313300,277750
"95138",1996,6,314400,276050
"95138",1996,7,321000,278250
"95138",1996,8,324700,280150
"95138",1996,9,326300,281150
"95138",1996,10,327800,282500
"95138",1996,11,329500,284600
"95138",1996,12,334500,289900
"95138",1997,1,344900,298850
"95138",1997,2,351600,306200
"95138",1997,3,354900,311950
"95138",1997,4,358500,317400
"95138",1997,5,365200,322300
"95138",1997,6,373700,328750
"95138",1997,7,379300,335650
"95138",1997,8,380800,339550
"95138",1997,9,383400,342550
"95138",1997,10,389400,347700
"95138",1997,11,394900,352900
"95138",1997,12,399100,356750
"95138",1998,1,402700,361200
"95138",1998,2,408000,366500
"95138",1998,3,412200,369050
"95138",1998,4,415300,369650
"95138",1998,5,420300,373250
"95138",1998,6,427000,377850
"95138",1998,7,434000,381750
"95138",1998,8,439500,386700
"95138",1998,9,442300,393250
"95138",1998,10,444700,399500
"95138",1998,11,448500,404200
"95138",1998,12,450100,406700
"95138",1999,1,452700,408950
"95138",1999,2,459800,412300
"95138",1999,3,466400,414650
"95138",1999,4,468700,416400
"95138",1999,5,470400,420350
"95138",1999,6,474400,426100
"95138",1999,7,481500,432100
"95138",1999,8,494100,439000
"95138",1999,9,508700,447350
"95138",1999,10,520200,457000
"95138",1999,11,529700,467900
"95138",1999,12,539800,478800
"95138",2000,1,550500,489700
"95138",2000,2,565000,503150
"95138",2000,3,581000,517100
"95138",2000,4,596100,529700
"95138",2000,5,609100,541500
"95138",2000,6,618500,552500
"95138",2000,7,624200,562600
"95138",2000,8,632600,574200
"95138",2000,9,647900,585600
"95138",2000,10,667900,596850
"95138",2000,11,686200,609250
"95138",2000,12,700700,620150
"95138",2001,1,712300,627400
"95138",2001,2,718600,631250
"95138",2001,3,718300,633250
"95138",2001,4,715700,635600
"95138",2001,5,711200,636300
"95138",2001,6,704100,631900
"95138",2001,7,696400,624300
"95138",2001,8,692000,619050
"95138",2001,9,686600,616750
"95138",2001,10,678900,614300
"95138",2001,11,673100,609850
"95138",2001,12,671300,605200
"95138",2002,1,670100,604700
"95138",2002,2,670000,607800
"95138",2002,3,673100,612150
"95138",2002,4,682000,619050
"95138",2002,5,693100,628800
"95138",2002,6,703400,637150
"95138",2002,7,712600,643350
"95138",2002,8,719600,647650
"95138",2002,9,723900,650300
"95138",2002,10,725300,650200
"95138",2002,11,723000,649150
"95138",2002,12,718900,647700
"95138",2003,1,716100,644750
"95138",2003,2,712900,641000
"95138",2003,3,711400,638700
"95138",2003,4,711100,635650
"95138",2003,5,709100,631400
"95138",2003,6,704900,629350
"95138",2003,7,701900,630350
"95138",2003,8,700800,633200
"95138",2003,9,700700,634150
"95138",2003,10,702700,633800
"95138",2003,11,705800,635100
"95138",2003,12,709600,640100
"95138",2004,1,714900,646450
"95138",2004,2,721200,652700
"95138",2004,3,726000,657900
"95138",2004,4,730300,663300
"95138",2004,5,737000,671250
"95138",2004,6,745700,682550
"95138",2004,7,755300,694850
"95138",2004,8,763900,704100
"95138",2004,9,770300,710700
"95138",2004,10,775000,717850
"95138",2004,11,781600,726900
"95138",2004,12,790900,737300
"95138",2005,1,803900,749100
"95138",2005,2,819100,761250
"95138",2005,3,834800,775100
"95138",2005,4,850800,792300
"95138",2005,5,870700,809000
"95138",2005,6,893000,821750
"95138",2005,7,909300,831750
"95138",2005,8,918800,841300
"95138",2005,9,923500,850450
"95138",2005,10,926900,857000
"95138",2005,11,932600,861150
"95138",2005,12,937400,862050
"95138",2006,1,934700,859500
"95138",2006,2,928300,855300
"95138",2006,3,924000,851550
"95138",2006,4,918500,844700
"95138",2006,5,910900,838650
"95138",2006,6,906200,835950
"95138",2006,7,905800,833000
"95138",2006,8,904400,828050
"95138",2006,9,901700,825800
"95138",2006,10,900100,826750
"95138",2006,11,901300,828750
"95138",2006,12,903700,830800
"95138",2007,1,905600,832600
"95138",2007,2,908300,833650
"95138",2007,3,911100,834300
"95138",2007,4,910100,833000
"95138",2007,5,905300,828500
"95138",2007,6,898800,822650
"95138",2007,7,893500,817250
"95138",2007,8,890600,812550
"95138",2007,9,891200,811000
"95138",2007,10,893000,811700
"95138",2007,11,891600,811250
"95138",2007,12,884900,807150
"95138",2008,1,875300,8e+05
"95138",2008,2,863200,789850
"95138",2008,3,849800,777000
"95138",2008,4,837400,763950
"95138",2008,5,825100,750850
"95138",2008,6,809500,736550
"95138",2008,7,790400,724550
"95138",2008,8,771700,715600
"95138",2008,9,758600,707000
"95138",2008,10,750000,698050
"95138",2008,11,740700,684600
"95138",2008,12,730700,670750
"95138",2009,1,723100,663750
"95138",2009,2,715700,660150
"95138",2009,3,705900,653600
"95138",2009,4,697700,645500
"95138",2009,5,692300,636900
"95138",2009,6,689400,631050
"95138",2009,7,690500,627850
"95138",2009,8,694500,625800
"95138",2009,9,694600,619950
"95138",2009,10,693700,615300
"95138",2009,11,694900,616300
"95138",2009,12,697900,621900
"95138",2010,1,701200,625400
"95138",2010,2,706900,627250
"95138",2010,3,711300,628400
"95138",2010,4,715000,631500
"95138",2010,5,719000,635950
"95138",2010,6,724100,638600
"95138",2010,7,728400,638350
"95138",2010,8,732400,638300
"95138",2010,9,734100,638900
"95138",2010,10,734500,637350
"95138",2010,11,734500,632300
"95138",2010,12,732800,626200
"95138",2011,1,727000,619150
"95138",2011,2,717500,612500
"95138",2011,3,709200,605750
"95138",2011,4,703200,599700
"95138",2011,5,699300,596000
"95138",2011,6,692600,594100
"95138",2011,7,684000,592200
"95138",2011,8,677400,591900
"95138",2011,9,675900,592600
"95138",2011,10,675900,593500
"95138",2011,11,676300,596950
"95138",2011,12,676800,600650
"95138",2012,1,679800,602250
"95138",2012,2,682400,603750
"95138",2012,3,683000,605400
"95138",2012,4,682700,606000
"95138",2012,5,683200,609300
"95138",2012,6,688100,616250
"95138",2012,7,700100,628150
"95138",2012,8,713600,636650
"95138",2012,9,724200,639950
"95138",2012,10,730600,640950
"95138",2012,11,732000,645350
"95138",2012,12,733500,648450
"95138",2013,1,738200,652000
"95138",2013,2,751100,662000
"95138",2013,3,769000,681650
"95138",2013,4,783100,701900
"95138",2013,5,794000,715800
"95138",2013,6,806900,725450
"95138",2013,7,816500,731600
"95138",2013,8,823500,741350
"95138",2013,9,832600,756750
"95138",2013,10,839900,770400
"95138",2013,11,846800,779400
"95138",2013,12,858100,788200
"95138",2014,1,872100,798500
"95138",2014,2,881200,805100
"95138",2014,3,892900,813700
"95138",2014,4,910200,829250
"95138",2014,5,924400,845300
"95138",2014,6,928900,850550
"95138",2014,7,927300,848300
"95138",2014,8,923500,843750
"95138",2014,9,920600,841200
"95138",2014,10,918800,840700
"95138",2014,11,918800,841600
"95138",2014,12,921300,844800
"95138",2015,1,926700,850300
"95138",2015,2,934300,855150
"95138",2015,3,941500,858800
"95138",2015,4,949100,861450
"95138",2015,5,958100,865600
"95138",2015,6,967200,875950
"95138",2015,7,976200,886450
"95138",2015,8,984800,889700
"95138",2015,9,991100,890350
"95138",2015,10,996600,894350
"95138",2015,11,1001200,897150
"95139",1996,4,218300,224500
"95139",1996,5,218900,223600
"95139",1996,6,219000,222700
"95139",1996,7,219500,222750
"95139",1996,8,220300,223350
"95139",1996,9,221900,224050
"95139",1996,10,224300,225050
"95139",1996,11,226600,226850
"95139",1996,12,228800,229600
"95139",1997,1,231600,232150
"95139",1997,2,234700,234150
"95139",1997,3,237600,235900
"95139",1997,4,240400,238450
"95139",1997,5,243400,241650
"95139",1997,6,247100,245150
"95139",1997,7,250600,248350
"95139",1997,8,253500,251500
"95139",1997,9,256100,254650
"95139",1997,10,258500,258300
"95139",1997,11,261400,262250
"95139",1997,12,264100,266150
"95139",1998,1,266900,269500
"95139",1998,2,270000,273400
"95139",1998,3,272300,276700
"95139",1998,4,272900,278800
"95139",1998,5,273200,280000
"95139",1998,6,274600,282400
"95139",1998,7,276800,285600
"95139",1998,8,278500,288500
"95139",1998,9,279600,290500
"95139",1998,10,281400,292750
"95139",1998,11,284100,295650
"95139",1998,12,287000,298800
"95139",1999,1,289600,301500
"95139",1999,2,291900,303700
"95139",1999,3,294300,305750
"95139",1999,4,297000,307450
"95139",1999,5,301000,310200
"95139",1999,6,307100,315550
"95139",1999,7,315000,323050
"95139",1999,8,323300,330800
"95139",1999,9,331400,338800
"95139",1999,10,339400,347650
"95139",1999,11,347300,356800
"95139",1999,12,354800,365050
"95139",2000,1,362700,373300
"95139",2000,2,371300,382700
"95139",2000,3,379700,393250
"95139",2000,4,388500,404600
"95139",2000,5,397900,415250
"95139",2000,6,406100,423050
"95139",2000,7,412100,427450
"95139",2000,8,417900,431450
"95139",2000,9,424600,436950
"95139",2000,10,432700,443500
"95139",2000,11,440100,448800
"95139",2000,12,445200,452500
"95139",2001,1,448800,455850
"95139",2001,2,452100,458100
"95139",2001,3,455200,459400
"95139",2001,4,457600,459800
"95139",2001,5,458200,458750
"95139",2001,6,454700,453400
"95139",2001,7,446900,445150
"95139",2001,8,440100,438200
"95139",2001,9,436000,434600
"95139",2001,10,431300,431000
"95139",2001,11,425900,426500
"95139",2001,12,423700,422750
"95139",2002,1,424000,422800
"95139",2002,2,426200,426400
"95139",2002,3,429900,431800
"95139",2002,4,434700,438550
"95139",2002,5,439700,445700
"95139",2002,6,444800,451950
"95139",2002,7,449800,457500
"95139",2002,8,454000,462850
"95139",2002,9,457500,466950
"95139",2002,10,460100,469550
"95139",2002,11,461600,471300
"95139",2002,12,461400,471950
"95139",2003,1,460500,470900
"95139",2003,2,459800,468800
"95139",2003,3,459100,466150
"95139",2003,4,458200,463450
"95139",2003,5,457000,461400
"95139",2003,6,457100,461500
"95139",2003,7,460500,464600
"95139",2003,8,466800,469750
"95139",2003,9,471700,474250
"95139",2003,10,473800,477250
"95139",2003,11,477300,481950
"95139",2003,12,484600,490650
"95139",2004,1,493600,500650
"95139",2004,2,502000,509950
"95139",2004,3,509500,517350
"95139",2004,4,516900,523400
"95139",2004,5,525300,530350
"95139",2004,6,535300,541100
"95139",2004,7,545800,553000
"95139",2004,8,554900,562650
"95139",2004,9,562300,570200
"95139",2004,10,569500,576800
"95139",2004,11,578600,583000
"95139",2004,12,588400,589300
"95139",2005,1,596500,596350
"95139",2005,2,602700,604100
"95139",2005,3,611400,615250
"95139",2005,4,623400,629450
"95139",2005,5,636800,644700
"95139",2005,6,646800,657950
"95139",2005,7,654300,669250
"95139",2005,8,660900,678350
"95139",2005,9,666600,684000
"95139",2005,10,671900,688200
"95139",2005,11,676300,693300
"95139",2005,12,677100,696350
"95139",2006,1,675700,695900
"95139",2006,2,676100,696000
"95139",2006,3,677300,697050
"95139",2006,4,677000,697000
"95139",2006,5,675700,695250
"95139",2006,6,675200,693050
"95139",2006,7,673600,690450
"95139",2006,8,670900,686550
"95139",2006,9,669900,683500
"95139",2006,10,671400,683100
"95139",2006,11,672200,683450
"95139",2006,12,672600,682950
"95139",2007,1,672900,684150
"95139",2007,2,673900,683300
"95139",2007,3,673500,679100
"95139",2007,4,670000,673750
"95139",2007,5,664000,668050
"95139",2007,6,659800,661850
"95139",2007,7,658000,658050
"95139",2007,8,655800,656750
"95139",2007,9,653700,656450
"95139",2007,10,652000,655050
"95139",2007,11,648600,651300
"95139",2007,12,639700,643450
"95139",2008,1,629900,632250
"95139",2008,2,618500,620150
"95139",2008,3,605500,608950
"95139",2008,4,592300,597750
"95139",2008,5,580700,585850
"95139",2008,6,566400,572400
"95139",2008,7,553000,558800
"95139",2008,8,540300,545350
"95139",2008,9,527900,533500
"95139",2008,10,517000,523200
"95139",2008,11,507200,512600
"95139",2008,12,501700,503500
"95139",2009,1,502400,498450
"95139",2009,2,502900,494800
"95139",2009,3,500000,490350
"95139",2009,4,496500,486250
"95139",2009,5,492500,483300
"95139",2009,6,490000,481800
"95139",2009,7,488300,479500
"95139",2009,8,486500,476650
"95139",2009,9,485500,474750
"95139",2009,10,485200,475050
"95139",2009,11,484300,476300
"95139",2009,12,484400,479350
"95139",2010,1,483300,481400
"95139",2010,2,482000,482750
"95139",2010,3,480600,483000
"95139",2010,4,479700,483600
"95139",2010,5,477900,483900
"95139",2010,6,475900,484200
"95139",2010,7,473700,483600
"95139",2010,8,472400,483050
"95139",2010,9,470200,481800
"95139",2010,10,466800,479150
"95139",2010,11,464400,476800
"95139",2010,12,462200,475300
"95139",2011,1,457300,472500
"95139",2011,2,452600,469200
"95139",2011,3,450500,467100
"95139",2011,4,448100,465050
"95139",2011,5,444600,461350
"95139",2011,6,442400,458450
"95139",2011,7,441200,457200
"95139",2011,8,440500,456150
"95139",2011,9,440400,455500
"95139",2011,10,441800,456850
"95139",2011,11,444600,460250
"95139",2011,12,446700,463600
"95139",2012,1,447500,466450
"95139",2012,2,449700,469700
"95139",2012,3,451900,471550
"95139",2012,4,454100,473200
"95139",2012,5,457900,476350
"95139",2012,6,462200,479950
"95139",2012,7,466300,483250
"95139",2012,8,471700,487850
"95139",2012,9,478400,491600
"95139",2012,10,485500,495450
"95139",2012,11,493500,502950
"95139",2012,12,500200,510650
"95139",2013,1,508200,518100
"95139",2013,2,514600,526000
"95139",2013,3,519000,534000
"95139",2013,4,524100,539850
"95139",2013,5,534500,546050
"95139",2013,6,547800,552300
"95139",2013,7,563100,561700
"95139",2013,8,580300,577850
"95139",2013,9,597900,599150
"95139",2013,10,608200,614500
"95139",2013,11,612400,621400
"95139",2013,12,617400,626900
"95139",2014,1,623200,632850
"95139",2014,2,628100,637450
"95139",2014,3,638500,644500
"95139",2014,4,653600,654400
"95139",2014,5,666900,664650
"95139",2014,6,673300,674100
"95139",2014,7,675500,680050
"95139",2014,8,673100,680450
"95139",2014,9,668600,677850
"95139",2014,10,666800,676000
"95139",2014,11,668700,674200
"95139",2014,12,670500,672100
"95139",2015,1,671800,672050
"95139",2015,2,675600,675450
"95139",2015,3,682000,681600
"95139",2015,4,688700,688950
"95139",2015,5,695300,696950
"95139",2015,6,702900,706050
"95139",2015,7,709600,715750
"95139",2015,8,713400,722150
"95139",2015,9,714400,724250
"95139",2015,10,716200,726100
"95139",2015,11,718700,728750
"95148",1996,4,236700,231100
"95148",1996,5,235300,231250
"95148",1996,6,235100,231350
"95148",1996,7,236000,232150
"95148",1996,8,236900,233300
"95148",1996,9,237500,234450
"95148",1996,10,239000,235500
"95148",1996,11,241800,237250
"95148",1996,12,244800,240100
"95148",1997,1,247100,243700
"95148",1997,2,249300,247150
"95148",1997,3,251400,249600
"95148",1997,4,253200,251200
"95148",1997,5,254600,252600
"95148",1997,6,257000,254850
"95148",1997,7,260100,257800
"95148",1997,8,263400,261050
"95148",1997,9,266200,264350
"95148",1997,10,268700,267650
"95148",1997,11,271000,270500
"95148",1997,12,273400,273200
"95148",1998,1,276100,276250
"95148",1998,2,278800,279250
"95148",1998,3,281400,281450
"95148",1998,4,284500,283000
"95148",1998,5,288600,284850
"95148",1998,6,292700,287500
"95148",1998,7,296400,291000
"95148",1998,8,299600,294700
"95148",1998,9,302700,297700
"95148",1998,10,306000,300400
"95148",1998,11,309400,303550
"95148",1998,12,312500,306800
"95148",1999,1,315200,309050
"95148",1999,2,317600,310650
"95148",1999,3,320500,312500
"95148",1999,4,324300,315200
"95148",1999,5,328800,318500
"95148",1999,6,334100,323450
"95148",1999,7,340300,330000
"95148",1999,8,346900,336750
"95148",1999,9,354400,344200
"95148",1999,10,363200,353250
"95148",1999,11,372700,362650
"95148",1999,12,381800,371600
"95148",2000,1,390700,381300
"95148",2000,2,400300,391800
"95148",2000,3,409700,401600
"95148",2000,4,419300,411700
"95148",2000,5,429000,422900
"95148",2000,6,437600,432450
"95148",2000,7,443400,438650
"95148",2000,8,448500,444400
"95148",2000,9,454400,451400
"95148",2000,10,461000,459050
"95148",2000,11,466500,466100
"95148",2000,12,471500,472100
"95148",2001,1,476400,476850
"95148",2001,2,480100,480050
"95148",2001,3,482900,482650
"95148",2001,4,485200,484200
"95148",2001,5,485700,483750
"95148",2001,6,483400,480650
"95148",2001,7,479200,476250
"95148",2001,8,475800,471850
"95148",2001,9,474200,468000
"95148",2001,10,472000,463350
"95148",2001,11,468900,458200
"95148",2001,12,466300,454350
"95148",2002,1,465900,453650
"95148",2002,2,468200,456000
"95148",2002,3,472900,460850
"95148",2002,4,477700,467350
"95148",2002,5,481700,474200
"95148",2002,6,485400,480350
"95148",2002,7,490600,485100
"95148",2002,8,495200,488700
"95148",2002,9,498700,491600
"95148",2002,10,501500,494150
"95148",2002,11,504400,496200
"95148",2002,12,506000,496700
"95148",2003,1,506100,496050
"95148",2003,2,505800,495700
"95148",2003,3,506300,495750
"95148",2003,4,507000,495300
"95148",2003,5,506900,494350
"95148",2003,6,507800,494100
"95148",2003,7,510800,495900
"95148",2003,8,515400,499350
"95148",2003,9,517900,502300
"95148",2003,10,518700,504400
"95148",2003,11,520900,507800
"95148",2003,12,526200,513500
"95148",2004,1,533400,520300
"95148",2004,2,541200,527600
"95148",2004,3,548600,534300
"95148",2004,4,555800,540650
"95148",2004,5,564300,548550
"95148",2004,6,574300,558650
"95148",2004,7,584500,569450
"95148",2004,8,594500,579950
"95148",2004,9,604000,589400
"95148",2004,10,613100,598150
"95148",2004,11,622700,607350
"95148",2004,12,633800,617650
"95148",2005,1,644400,627850
"95148",2005,2,653400,636500
"95148",2005,3,663400,645550
"95148",2005,4,677200,657350
"95148",2005,5,692600,670300
"95148",2005,6,706500,682100
"95148",2005,7,718100,693650
"95148",2005,8,728400,705100
"95148",2005,9,738300,715150
"95148",2005,10,747100,723350
"95148",2005,11,753500,729450
"95148",2005,12,756700,732500
"95148",2006,1,759000,733950
"95148",2006,2,761100,736100
"95148",2006,3,762000,738750
"95148",2006,4,761300,740100
"95148",2006,5,761000,740100
"95148",2006,6,761700,739100
"95148",2006,7,762600,737250
"95148",2006,8,762600,735250
"95148",2006,9,762300,734950
"95148",2006,10,763000,736350
"95148",2006,11,765100,738800
"95148",2006,12,767000,741050
"95148",2007,1,769000,742050
"95148",2007,2,771400,742000
"95148",2007,3,771500,742050
"95148",2007,4,767200,740650
"95148",2007,5,761500,737350
"95148",2007,6,755800,733300
"95148",2007,7,749400,728900
"95148",2007,8,742200,723550
"95148",2007,9,736700,717350
"95148",2007,10,733600,711500
"95148",2007,11,731000,705450
